Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Label
53.0,61149.0,2.0,2.0,70.0,102.0,35.0,35.0,35.0,51.0,51.0,51.0,17505.89893350003,283.6150266863684,20383.0,61141.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,88.0,88.0,32.7069943908,32.7069943908,35.0,51.0,41.4,8.7635609201,0.0,0.0,0.0,0.0,0.0,1.0,51.75,35.0,51.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
44769.0,205.0,8.788766096803148,0.2550024564933427,31.0,6.0,31.0,0.0,15.5,6.0,6.0,6.0,180487.804878049,14634.1463414634,102.5,153.0,52.0,205.0,205.0,205.0,205.0,0.0,0.0,0.0,0.0,64.0,20.0,9756.0975609756,4878.0487804878,0.0,31.0,17.0,16.3503312912,0.0,2.2897250905659625,0.0,0.0,1.0,0.0,22.6666666667,15.5,6.0,1153.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
53.0,151.0,2.0,2.0,100.0,156.0,50.0,50.0,50.0,78.0,78.0,78.0,9275844.806691863,155574.98564025186,50.3333333333,144.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,40.0,40.0,13245.0331125828,13245.0331125828,50.0,78.0,61.2,15.3362316101,0.0,0.0,0.0,0.0,0.0,1.0,76.5,50.0,78.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53.0,46710.0,2.0,2.0,68.0,276.0,34.0,34.0,34.0,138.0,138.0,138.0,15201.111574362432,309.7515473458921,15570.0,46658.0,4.0,4.0,4.0,4.0,4.0,48.0,48.0,48.0,48.0,64.0,64.0,42.81738386,42.81738386,34.0,138.0,75.6,56.96314598,0.0,0.0,0.0,0.0,0.0,1.0,94.5,34.0,138.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
53.0,31106.0,1.0,1.0,62.0,78.0,62.0,62.0,62.0,78.0,78.0,78.0,10076.533374639546,260.26573965344,31106.0,31106.0,31106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.1481386228,32.1481386228,62.0,78.0,67.3333333333,9.237604307,0.0,0.0,0.0,0.0,0.0,1.0,101.0,62.0,78.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
443.0,3699634.0,9.0,11.0,703.0,3950.0,267.0,0.0,78.11111111,1448.0,0.0,359.0909091,5779.095621032293,26.89801923003529,194717.5789,1425693.0,3.0,2405690.0,300711.25,1520919.0,216.0,3604491.0,360449.1,1425693.0,3.0,296.0,360.0,2.43267307,2.973267085,0.0,1448.0,221.5714286,434.4990876,0.0,0.0,0.0,1.0,0.0,1.0,232.65,78.11111111,359.0909091,29200.0,252.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
53.0,150404.0,4.0,2.0,144.0,200.0,36.0,36.0,36.0,100.0,100.0,100.0,6645.618294829323,81.85697068354612,30080.8,115613.0,3.0,115665.0,38555.0,115613.0,4.0,3.0,3.0,3.0,3.0,80.0,40.0,26.59503737,13.29751868,36.0,100.0,54.28571429,31.22880233,0.0,0.0,0.0,0.0,0.0,0.0,63.33333333,36.0,100.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
53.0,213.0,2.0,2.0,74.0,178.0,37.0,37.0,37.0,89.0,89.0,89.0,1183098.592,18779.34272,71.0,163.0,1.0,1.0,1.0,1.0,1.0,49.0,49.0,49.0,49.0,64.0,64.0,9389.671362,9389.671362,37.0,89.0,57.8,28.48157299,0.0,0.0,0.0,0.0,0.0,1.0,72.25,37.0,89.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
54498.0,98.0,2.763517202301106,0.23286407881041146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20408.1632653061,98.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,10204.0816326531,10204.0816326531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,357.0,32832.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
5061.0,44.0,4.431007181914129,0.4949380554755197,2.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,181818.1818,45454.54545,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,22727.27273,22727.27273,2.0,6.0,3.333333333,2.309401077,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
53.0,121670.0,4.0,2.0,144.0,264.0,36.0,36.0,36.0,132.0,132.0,132.0,3353.3327854031,49.3137174324,24334.0,63056.0,3.0,63062.0,21020.6666666667,63056.0,3.0,3.0,3.0,3.0,3.0,128.0,40.0,32.8758116216,16.4379058108,36.0,132.0,63.4285714286,46.8432035015,0.0,0.0,0.0,0.0,0.0,0.0,74.0,36.0,132.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,31733.0,2.0,2.0,76.0,188.0,38.0,38.0,38.0,94.0,94.0,94.0,37868.052098863525,488.0560251415398,10577.66667,31717.0,3.0,13.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,80.0,80.0,63.02587212,63.02587212,38.0,94.0,60.4,30.67246322,0.0,0.0,0.0,0.0,0.0,1.0,75.5,38.0,94.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
80.0,10102768.0,7.0,7.0,5081.0,936.0,2143.0,0.0,725.8571428571,906.0,0.0,133.7142857143,2682.7048018444925,3.0864864707738193,777136.0,9790596.0,4.0,10080008.0,1680001.33333333,9790596.0,61.0,10070612.0,1678435.33333333,10003753.0,4.0,152.0,152.0,0.6928794168,0.6928794168,0.0,2143.0,401.1333333333,720.2754301225,0.0,0.0,0.0,1.0,0.0,1.0,429.7857142857,725.8571428571,133.7142857143,8192.0,75.0,6.0,20.0,289412.0,289412.0,289412.0,9790596.0,9790596.0,9790596.0,DoS
61977.0,80230684.0,7.0,9.0,11607.0,62.0,5755.0,0.0,1658.142857,20.0,0.0,6.888888889,145.4431075,0.199424948,5348712.267,72900000.0,1.0,80200000.0,13400000.0,80200000.0,11.0,80200000.0,10000000.0,72900000.0,1.0,152.0,192.0,0.087248415,0.112176533,0.0,5755.0,686.7647059,1538.920219,0.0,0.0,0.0,0.0,1.0,1.0,729.6875,1658.142857,6.888888889,229.0,256.0,5.0,20.0,9575.0,9575.0,9575.0,40100000.0,72900000.0,7226278.0,Benign
53.0,213.0,2.0,2.0,74.0,270.0,37.0,37.0,37.0,135.0,135.0,135.0,1615023.474,18779.34272,71.0,162.0,3.0,3.0,3.0,3.0,3.0,48.0,48.0,48.0,48.0,80.0,80.0,9389.671362,9389.671362,37.0,135.0,76.2,53.67681064,0.0,0.0,0.0,0.0,0.0,1.0,95.25,37.0,135.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,203.0,2.0,2.0,68.0,326.0,34.0,34.0,34.0,163.0,163.0,163.0,1940886.7,19704.4335,67.66666667,196.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,64.0,64.0,9852.216749,9852.216749,34.0,163.0,85.6,70.65620992,0.0,0.0,0.0,0.0,0.0,1.0,107.0,34.0,163.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
30239.0,1.0,5.078776906155007,0.0,617.0,0.0,617.0,0.0,308.5,0.0,0.0,0.0,617000000.0,2000000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,2000000.0,0.0,0.0,617.0,411.3333333,356.2251161,0.0,2.08696569106979,0.0,0.0,1.0,0.0,617.0,308.5,0.0,229.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
53.0,486.0,1.0,1.0,51.0,136.0,51.0,51.0,51.0,136.0,136.0,136.0,1699078.0353231956,32124.226932601025,486.0,486.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,2057.613169,2057.613169,51.0,136.0,79.33333333,49.07477288,0.0,0.0,0.0,0.0,0.0,1.0,119.0,51.0,136.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53.0,32165.0,2.0,2.0,58.0,202.0,29.0,29.0,29.0,101.0,101.0,101.0,8083.320379,124.3587751,10721.66667,32161.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,64.0,40.0,62.17938753,62.17938753,29.0,101.0,57.8,39.43602414,0.0,0.0,0.0,0.0,0.0,1.0,72.25,29.0,101.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
41286.0,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277777.7778,4.5,13.0,1.0,17.0,5.666666667,13.0,1.0,0.0,0.0,0.0,0.0,80.0,32.0,222222.2222,55555.55556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443.0,64064574.0,2.0,0.0,74.0,0.0,37.0,37.0,37.0,0.0,0.0,0.0,2.973508814946421,0.11258248050233736,64100000.0,64100000.0,64100000.0,64100000.0,64100000.0,64100000.0,64100000.0,0.0,0.0,0.0,0.0,64.0,0.0,0.031218502,0.0,37.0,37.0,37.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,55.5,37.0,0.0,32832.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
53.0,305388.0,2.0,2.0,60.0,250.0,30.0,30.0,30.0,125.0,125.0,125.0,1015.1021,13.09809161,101796.0,305381.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,64.0,40.0,6.549045804,6.549045804,30.0,125.0,68.0,52.03364296,0.0,0.0,0.0,0.0,0.0,1.0,85.0,30.0,125.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,190.0,2.0,2.0,86.0,228.0,43.0,43.0,43.0,114.0,114.0,114.0,8580106.323825661,93235.70190437934,63.33333333,188.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,64.0,64.0,10526.31579,10526.31579,43.0,114.0,71.4,38.88830158,0.0,0.0,0.0,0.0,0.0,1.0,89.25,43.0,114.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53.0,23409.0,2.909014034956067,0.22395816776443034,45.0,173.0,45.0,45.0,45.0,173.0,173.0,173.0,9312.6575248836,85.4372249989,23409.0,23409.0,23409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,42.7186124995,42.7186124995,45.0,173.0,87.6666666667,73.9008344563,0.0,0.0,0.0,0.0,0.0,1.0,131.5,45.0,173.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
443.0,90262086.0,66.52380560441607,4.778819902996365,861.0,4193.0,302.0,0.0,61.5,3551.0,0.0,381.1818181818,55.9925016579,0.2769712191,3760920.25,45001043.0,1.0,90227170.0,6940551.53846154,45037252.0,1.0,90222810.0,9022281.0,45038081.0,273.0,292.0,256.0,0.1551038827,0.1218673364,0.0,3551.0,194.3846153846,690.7212506893,0.0,0.0,0.0,1.0,0.0,0.0,202.16,61.5,381.1818181818,8192.0,123.0,13.0,20.0,112909.5,188875.0,36944.0,45000675.5,45001043.0,45000308.0,PortScan
80.0,97885146.0,8.0,4.0,56.0,11601.0,20.0,0.0,7.0,8760.0,0.0,2900.25,490.47752225729477,0.3860787574922863,8898649.636,87600000.0,1.0,97900000.0,14000000.0,87600000.0,1.0,12777.0,4259.0,7696.0,185.0,172.0,92.0,0.081728437,0.040864219,0.0,8760.0,897.1538462,2488.507044,0.0,0.0,0.0,0.0,1.0,0.0,971.9166667,7.0,2900.25,256.0,229.0,6.0,20.0,996.0,996.0,996.0,48900000.0,87600000.0,10200000.0,DoS
443.0,4088366.0,5.0,1.0,123.0,46.0,46.0,0.0,24.6,46.0,46.0,46.0,41.33680791,1.467578979,817673.2,3999778.0,4.0,4088366.0,1022091.5,3999778.0,4.0,0.0,0.0,0.0,0.0,100.0,20.0,1.222982482,0.244596496,0.0,46.0,30.71428571,21.68497395,0.0,1.0,0.0,0.0,1.0,0.0,35.83333333,24.6,46.0,258.0,360.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1148.0,48.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,259153.97821153785,110909.64150233504,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,20833.33333,20833.33333,0.0,6.0,2.0,3.464101615,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
80.0,115281443.0,16.0,13.0,305.0,435.0,294.0,0.0,19.0625,435.0,0.0,33.46153846,27.622866409162487,0.9517987654952336,4117194.393,10000000.0,38.0,115000000.0,7685429.533,10100000.0,11394.0,111000000.0,9284401.583,10100000.0,127271.0,332.0,272.0,0.138790768,0.112767499,0.0,435.0,24.66666667,94.21520974,0.0,0.0,0.0,1.0,0.0,0.0,25.51724138,19.0625,33.46153846,8192.0,1024.0,12.0,20.0,150449.0909,510309.0,114289.0,9977885.727,10000000.0,9727218.0,DDoS
59193.0,731.0,2.0,1.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,92736.60307867738,23337.205866146178,365.5,728.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,20.0,2735.9781121751,1367.9890560876,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,6.0,6.0,32.0,32850.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53.0,142.0,2.0,2.0,88.0,120.0,44.0,44.0,44.0,60.0,60.0,60.0,4507440.289235423,71124.98830278726,47.33333333,136.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,64.0,64.0,14084.50704,14084.50704,44.0,60.0,50.4,8.76356092,0.0,0.0,0.0,0.0,0.0,1.0,63.0,44.0,60.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
53.0,30956.0,2.0,2.0,68.0,138.0,34.0,34.0,34.0,69.0,69.0,69.0,6654.606538,129.2156609,10318.66667,30950.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,64.0,64.0,64.60783047,64.60783047,34.0,69.0,48.0,19.17028951,0.0,0.0,0.0,0.0,0.0,1.0,60.0,34.0,69.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443.0,5468074.0,9.0,6.0,381.0,5174.0,188.0,0.0,42.3333333333,2896.0,0.0,862.3333333333,1015.8970050515,2.7431962333,390576.714285714,5090428.0,4.0,5468074.0,683509.25,5090428.0,4.0,347840.0,69568.0,307181.0,191.0,296.0,200.0,1.64591774,1.0972784933,0.0,2896.0,347.1875,775.5320942209,0.0,0.0,0.0,1.0,0.0,0.0,370.3333333333,42.3333333333,862.3333333333,29200.0,122.0,3.0,32.0,377642.0,377642.0,377642.0,5090428.0,5090428.0,5090428.0,Benign
53.0,30634.0,4.27331332409378,0.2596555676241724,61.0,89.0,61.0,61.0,61.0,89.0,89.0,89.0,4896.520206,65.28693608,30634.0,30634.0,30634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,32.64346804,32.64346804,61.0,89.0,70.33333333,16.16580754,0.0,0.0,0.0,0.0,0.0,1.0,105.5,61.0,89.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
80.0,97720770.0,6.0,6.0,341.0,11595.0,341.0,0.0,56.83333333,4344.0,0.0,1932.5,394.3095249360242,0.3507123723314242,8883706.364,97700000.0,4.0,97700000.0,19500000.0,97700000.0,4.0,24371.0,4874.2,12175.0,48.0,200.0,200.0,0.061399434,0.061399434,0.0,4344.0,918.1538462,1498.935781,0.0,0.0,0.0,0.0,1.0,1.0,994.6666667,56.83333333,1932.5,251.0,235.0,1.0,32.0,1010.0,1010.0,1010.0,97700000.0,97700000.0,97700000.0,DoS
53.0,187.0,2.0,2.0,68.0,182.0,34.0,34.0,34.0,91.0,91.0,91.0,1336898.396,21390.37433,62.33333333,137.0,1.0,1.0,1.0,1.0,1.0,49.0,49.0,49.0,49.0,40.0,40.0,10695.18717,10695.18717,34.0,91.0,56.8,31.22018578,0.0,0.0,0.0,0.0,0.0,1.0,71.0,34.0,91.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80.0,98522123.0,9.0,6.0,379.0,11595.0,373.0,0.0,42.11111111,5792.0,0.0,1932.5,313.7043068829861,0.4340945989187871,7037294.5,98500000.0,1.0,98500000.0,12300000.0,98500000.0,1.0,3209.0,641.8,2764.0,48.0,284.0,200.0,0.091350041,0.060900027,0.0,5792.0,748.375,1747.152269,0.0,0.0,0.0,0.0,1.0,0.0,798.2666667,42.11111111,1932.5,274.0,235.0,2.0,20.0,2985.0,2985.0,2985.0,98500000.0,98500000.0,98500000.0,DoS
443.0,3161285.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,7.019183517477439,4.136549531920651,1053761.667,2015988.0,115228.0,3046057.0,1523028.5,2015988.0,1030069.0,0.0,0.0,0.0,0.0,120.0,20.0,0.94898119,0.316327063,0.0,6.0,1.2,2.683281573,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
80.0,27867.0,3.0,6.0,26.0,11601.0,20.0,0.0,8.666666667,4380.0,0.0,1933.5,1282003.9605758952,1281.5391803068976,3483.375,20863.0,16.0,6691.0,3345.5,6571.0,120.0,27773.0,5554.6,20863.0,16.0,72.0,132.0,107.6542147,215.3084293,0.0,4380.0,1162.7,1645.241762,0.0,0.0,0.0,1.0,0.0,2.0,1291.888889,8.666666667,1933.5,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53.0,90020869.0,2.0,2.0,106.0,214.0,54.0,52.0,53.0,118.0,96.0,107.0,14.311463607552804,0.18078651351198433,30000000.0,89900000.0,30511.0,90000000.0,90000000.0,90000000.0,90000000.0,90000000.0,90000000.0,90000000.0,90000000.0,40.0,64.0,0.022217071,0.022217071,52.0,118.0,74.8,30.41710045,0.0,0.0,0.0,0.0,0.0,1.0,93.5,53.0,107.0,0.0,0.0,1.0,20.0,48060.0,48060.0,48060.0,89900000.0,89900000.0,89900000.0,DoS
443.0,115259658.0,23.0,23.0,860.0,11508.0,478.0,0.0,37.39130435,2896.0,0.0,500.3478261,107.3055414,0.399098876,2561325.733,10000000.0,4.0,115000000.0,5239075.364,10000000.0,14.0,111000000.0,5024967.364,10000000.0,4.0,744.0,744.0,0.199549438,0.199549438,0.0,2896.0,263.1489362,600.8033744,0.0,0.0,0.0,1.0,0.0,1.0,268.8695652,37.39130435,500.3478261,29200.0,126.0,4.0,32.0,27072.36364,76130.0,21988.0,10000000.0,10000000.0,9997255.0,Benign
443.0,665044.0,10.0,6.0,344.0,4887.0,187.0,0.0,34.4,2896.0,0.0,814.5,7865.64498,24.05855853,44336.26667,326609.0,31.0,665044.0,73893.77778,326640.0,140.0,327017.0,65403.4,294948.0,230.0,328.0,208.0,15.03659908,9.021959449,0.0,2896.0,307.7058824,759.1346031,0.0,0.0,0.0,1.0,0.0,0.0,326.9375,34.4,814.5,29200.0,61.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,60673.0,4.0,2.0,136.0,160.0,34.0,34.0,34.0,80.0,80.0,80.0,21341.733423210506,638.6693079938739,12134.6,30590.0,3.0,30079.0,10026.3333333333,30073.0,3.0,4.0,4.0,4.0,4.0,128.0,40.0,65.9271834259,32.963591713,34.0,80.0,47.1428571429,22.4457016778,0.0,0.0,0.0,0.0,0.0,0.0,55.0,34.0,80.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
311.0,68.0,2.0,2.0,4.0,12.0,2.0,2.0,2.0,6.0,6.0,6.0,914421.1834643311,380152.80819503503,22.66666667,28.0,20.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,40.0,29411.76471,29411.76471,2.0,6.0,3.6,2.19089023,0.0,0.0,0.0,1.0,0.0,1.0,4.5,2.0,6.0,1024.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53.0,82093889.0,2.0,2.0,98.0,274.0,51.0,47.0,49.0,179.0,95.0,137.0,21.07547604993617,0.12738347214997145,27400000.0,82000000.0,30460.0,82100000.0,82100000.0,82100000.0,82100000.0,82100000.0,82100000.0,82100000.0,82100000.0,40.0,64.0,0.024362349,0.024362349,47.0,179.0,83.8,56.94910008,0.0,0.0,0.0,0.0,0.0,1.0,104.75,49.0,137.0,0.0,0.0,1.0,20.0,30460.0,30460.0,30460.0,82000000.0,82000000.0,82000000.0,DoS
54720.0,17.0,4.0,0.0,65.0,0.0,53.0,0.0,16.25,0.0,0.0,0.0,14791404.114508742,1005933.1055653178,5.666666667,12.0,1.0,17.0,5.666666667,12.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0,235294.1176,0.0,0.0,53.0,13.0,22.56102835,0.0,0.0,0.0,0.0,1.0,0.0,16.25,16.25,0.0,123.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
5678.0,3.0,5.0282044908194585,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1333333.333,666666.6667,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,48.0,0.0,666666.6667,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1024.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
53.0,164.0,2.0,2.0,74.0,106.0,37.0,37.0,37.0,53.0,53.0,53.0,7724779.4848155845,98325.95531401722,54.66666667,157.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,40.0,40.0,12195.12195,12195.12195,37.0,53.0,43.4,8.76356092,0.0,0.0,0.0,0.0,0.0,1.0,54.25,37.0,53.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21.0,536.0,2.0,1.0,8.0,2.0,6.0,2.0,4.0,2.0,2.0,2.0,38542.14200621012,20364.49418700435,268.0,488.0,48.0,536.0,536.0,536.0,536.0,0.0,0.0,0.0,0.0,44.0,24.0,3731.343284,1865.671642,2.0,6.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,1024.0,29200.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
53565.0,49.0,3.0,1.0,31.0,0.0,31.0,0.0,10.33333333,0.0,0.0,0.0,1847539.467626381,181009.3838685995,16.33333333,41.0,1.0,49.0,24.5,48.0,1.0,0.0,0.0,0.0,0.0,60.0,20.0,61224.4898,20408.16327,0.0,31.0,6.2,13.86362146,0.0,0.0,0.0,0.0,1.0,0.0,7.75,10.33333333,0.0,65.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
42969.0,2.0,2.0,0.0,2071.0,0.0,2065.0,6.0,1035.5,0.0,0.0,0.0,1040000000.0,1000000.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0,1000000.0,0.0,6.0,2065.0,1378.666667,1188.764204,0.0,1.0,0.0,0.0,1.0,0.0,2068.0,1035.5,0.0,16425.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,61059.0,4.0,2.0,156.0,134.0,39.0,39.0,39.0,67.0,67.0,67.0,31656.029152757925,352.10983487591824,12211.8,30907.0,1.0,30911.0,10303.66667,30907.0,1.0,3.0,3.0,3.0,3.0,104.0,40.0,65.51040797,32.75520398,39.0,67.0,47.0,13.66260102,0.0,0.0,0.0,0.0,0.0,0.0,54.83333333,39.0,67.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53.0,721.0,2.0,2.0,66.0,140.0,33.0,33.0,33.0,70.0,70.0,70.0,685508.7989638926,17917.27907206404,240.3333333,670.0,3.0,3.0,3.0,3.0,3.0,48.0,48.0,48.0,48.0,64.0,64.0,2773.925104,2773.925104,33.0,70.0,47.8,20.26573463,0.0,0.0,0.0,0.0,0.0,1.0,59.75,33.0,70.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
53.0,23337.0,1.0,1.0,41.0,90.0,41.0,41.0,41.0,90.0,90.0,90.0,18672.31015336925,274.89818988068873,23337.0,23337.0,23337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,42.85040922,42.85040922,41.0,90.0,57.33333333,28.29016319,0.0,0.0,0.0,0.0,0.0,1.0,86.0,41.0,90.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
53.0,30929.0,1.0,1.0,48.0,100.0,48.0,48.0,48.0,100.0,100.0,100.0,16688.938923421494,346.3773148930698,30929.0,30929.0,30929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,32.33211549,32.33211549,48.0,100.0,65.33333333,30.022214,0.0,0.0,0.0,0.0,0.0,1.0,98.0,48.0,100.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
62793.0,100347612.0,6.0,9.0,11613.0,62.0,8760.0,0.0,1935.5,20.0,0.0,6.888888889,409.06879095163,0.7011387753438258,7167686.571,98200000.0,1.0,100000000.0,20100000.0,100000000.0,190.0,100000000.0,12500000.0,98200000.0,1.0,132.0,192.0,0.059792155,0.089688233,0.0,8760.0,730.0625,2254.591773,0.0,0.0,0.0,0.0,1.0,1.0,778.7333333,1935.5,6.888888889,229.0,256.0,4.0,20.0,1931239.0,1931239.0,1931239.0,98200000.0,98200000.0,98200000.0,DDoS
